snapped_at,price,market_cap,total_volume,SMA_50,SMA_200,EMA_20,EMA_50,BB_Upper,BB_Lower,RSI,MACD_Histogram,OBV,%K,%D
2021-06-09 00:00:00+00:00,2528.022300878691,294068580258.7281,48344195673.521126,2930.7924830768734,1758.5207112076025,2713.0669092462495,2732.2861575439806,4075.8138439731015,1785.7711221806453,45.80074608147357,-81.983660704052,1445619307901.1565,48.63584769037795,61.91903663130254
2021-06-10 00:00:00+00:00,2620.6253893038547,304761367058.1624,43973432438.08264,2936.719297118386,1768.8796275728728,2704.2629549660214,2727.907303887505,4071.9528358188168,1801.485758417955,43.10707533291161,-72.75990766317318,1489592740339.2393,39.70284727140568,53.086990483275336
2021-06-11 00:00:00+00:00,2486.600068788676,289444120869.42664,33075957436.76068,2938.9812716081956,1778.5100834795244,2683.533156282465,2718.4442750600997,4070.077473743306,1807.885069473085,43.231508151258,-80.31255390671822,1456516782902.4785,57.837108640162285,48.72526786731529
2021-06-12 00:00:00+00:00,2356.634774189676,272748408238.43475,26751786966.47868,2937.592544096177,1787.2518907958784,2652.3999770355326,2704.2556671828283,4071.426289898527,1803.7587982938264,47.763115050745895,-93.5811456512397,1429764995935.9998,34.05901559320363,43.86632383492384
2021-06-13 00:00:00+00:00,2379.991747950219,278223731471.048,28235882061.70689,2937.90775498314,1796.1385182236597,2626.456336170265,2691.5394350560596,4071.0994818817962,1804.716028084484,52.66940568997933,-104.83397517959452,1458000877997.7065,11.001231765703567,34.29911866635647
2021-06-14 00:00:00+00:00,2517.771695525423,292767118262.08405,29382118964.283043,2944.006312940964,1805.8860009360849,2616.105418013613,2684.7250138979953,4064.481784069855,1823.5308418120733,53.72722386075439,-93.17339565936754,1487382996961.9895,4.65610477535996,16.57211737808903
2021-06-15 00:00:00+00:00,2587.381610979154,300405113218.4146,28128172338.347244,2949.606838743653,1816.2305737648994,2613.369817343664,2680.907625548237,4059.846308959835,1839.3673685274712,45.65370825345143,-74.9398312715125,1515511169300.3367,32.1219005771033,15.926412372722252
2021-06-16 00:00:00+00:00,2561.1883309320037,298324322330.12646,26803957680.02505,2950.182869304591,1826.4487502875315,2608.400151971125,2676.2127512495613,4059.568354040405,1840.7973845687766,47.3391638673072,-63.39186248158694,1488707211620.3115,45.998315521921235,27.59210695812814
2021-06-17 00:00:00+00:00,2365.872786190649,274666655404.67456,26150320394.52777,2944.5571612351982,1835.5911511580125,2585.3023076110794,2664.042556541369,4063.0302373906497,1826.0840850797465,37.91838627246271,-82.76255130555433,1462556891225.7837,40.77680619626096,39.63234076509514
2021-06-18 00:00:00+00:00,2380.744519633922,275415199641.5411,25708624827.013702,2937.1963599254395,1844.6211181579079,2565.8206135180167,2652.932829603822,4065.7272269727428,1808.665492878136,32.014308290086504,-91.15329474193663,1488265516052.7974,1.841554999099454,29.538892239093855
2021-06-19 00:00:00+00:00,2231.554315497782,260039646334.19235,26204484920.993828,2926.6774951892958,1852.7175708073357,2533.98572799228,2636.4081819918206,4071.7284325340975,1781.626557844494,32.370036399916955,-109.23046928981057,1462061031131.8035,6.793139233472191,16.47050014294418
2021-06-20 00:00:00+00:00,2176.308536317709,253396709038.79895,20456963374.95964,2914.6695916816743,1860.6512042671538,2499.9212335470825,2618.3650586320514,4078.577055323014,1750.7621280403346,32.73109004452968,-126.1044516432014,1441604067756.8438,0.0,2.8782314108571914
2021-06-21 00:00:00+00:00,2251.5605593660407,261478202409.19,26235850446.54907,2900.802463922625,1868.9152040135048,2476.267836006031,2603.980568464757,4079.6646264222027,1721.9403014230472,32.128566264663846,-124.05445080522804,1467839918203.3928,0.0,2.264379744490707
2021-06-22 00:00:00+00:00,1900.1222998935384,223202708788.7209,39499960407.7835,2879.738962958887,1875.333282205144,2421.396832566746,2576.3782834227486,4091.9369161405266,1667.5410097772472,27.43030896206571,-162.97711995333157,1428339957795.6094,16.936567348859562,5.64552244961983
2021-06-23 00:00:00+00:00,1875.3576944712036,216876757208.59253,38755019936.85197,2848.4490154579257,1881.8541185193253,2369.393105129075,2548.887279934453,4082.2101851065954,1614.687845809256,27.94473754876101,-190.51081989419663,1389584937858.7573,0.0,5.64552244961983
2021-06-24 00:00:00+00:00,1971.1059779809411,229518675836.76535,28098744044.509525,2822.957872038873,1888.7300513393898,2331.460997781634,2526.229189661766,4075.7426218177998,1570.1731222599462,28.097579742104188,-196.85094668185093,1417683681903.2668,0.0,5.64552244961983
2021-06-25 00:00:00+00:00,1990.076151191059,231644258719.40115,22447489241.67468,2792.2681404931727,1895.6705874207225,2298.9481552491984,2505.203580309974,4050.0716215872703,1534.4646593990751,31.848242116762947,-191.99549410867826,1440131171144.9414,13.44734092350793,4.482446974502619
2021-06-26 00:00:00+00:00,1833.4631609981643,213871849531.6296,25981381067.41728,2759.035886332415,1901.8759706923038,2254.6162510348145,2478.8608187683344,4028.7940736108258,1489.277699054004,31.239584006750874,-203.0556384445581,1414149790077.5242,16.111601599350823,9.852980840952894
2021-06-27 00:00:00+00:00,1817.047665540675,209989265221.48505,24249510320.705112,2725.506149643224,1908.1895606484948,2212.943052416325,2452.9073617790145,4004.6047846353704,1446.4075146510775,29.712384997698933,-208.52715606762058,1389900279756.819,0.0,9.852980840952894
2021-06-28 00:00:00+00:00,1973.9268648383472,229354016311.0035,24316408028.131123,2686.7298286080554,1915.1897184271365,2190.1796059803273,2434.1238128793802,3936.131424895384,1437.3282323207266,30.666834842209738,-189.1035162418259,1414216687784.9502,0.0,5.370533866450251
2021-06-29 00:00:00+00:00,2087.518723787417,243040539437.434,30629329805.72042,2649.825121720384,1922.825040719036,2180.402379104812,2420.531456444401,3857.308013673521,1442.3422297672464,32.76916477928178,-153.26720567828534,1444846017590.6707,20.36508974148549,6.788363247161807
2021-06-30 00:00:00+00:00,2169.400067865984,253607549372.41992,27149143846.958942,2613.620950039278,1930.9421268820488,2179.354539939209,2410.683166696228,3765.64241521365,1461.5994848649057,36.99395441140094,-115.00798698518656,1471995161437.6296,36.346764909629904,18.903951550371776
